_id,actor_id,product,quantity,last_update
631677a48074c96885f511e4,1,1001,13648,1
631677a48074c96885f511e5,2,2001,13648,1
631677a48074c96885f511e6,3,3001,13648,1
631677a48074c96885f511e7,4,4001,13648,1
631677a48074c96885f511e8,5,5001,9999999999,1
631677a48074c96885f511e9,0,0,0,1
631677a48074c96885f511eb,1,1001,2815,1
631677a48074c96885f511f5,2,2001,2815,2
631677a48074c96885f511f9,3,3001,2815,2
631677a48074c96885f511fd,4,4001,2815,2
631677a48074c96885f51201,5,5001,9999989166,2
631677a48074c96885f51204,5,5001,9999978333,2
631677a48074c96885f51206,5,5001,9999967500,2
631677a48074c96885f51209,5,5001,9999956667,2
631677a48074c96885f51215,5,5001,9999945834,3
631677a48074c96885f51218,5,5001,9999935001,3
631677a48074c96885f5121a,5,5001,9999891669,3
631677a48074c96885f5121d,5,5001,9999848337,3
631677a48074c96885f51229,5,5001,9999837504,4
631677a58074c96885f5122c,5,5001,9999826671,4
631677a58074c96885f5122e,5,5001,9999783339,4
631677a58074c96885f51231,5,5001,9999740007,4
631677a58074c96885f5123d,5,5001,9999729174,5
631677a58074c96885f51240,5,5001,9999718341,5
631677a58074c96885f51242,5,5001,9999675009,5
631677a58074c96885f51245,5,5001,9999631677,5
631677a58074c96885f51251,5,5001,9999620844,6
631677a58074c96885f51254,5,5001,9999610011,6
631677a58074c96885f51256,5,5001,9999566679,6
631677a58074c96885f51259,5,5001,9999523347,6
631677a58074c96885f5125c,0,1001,10833,7
631677a58074c96885f5125d,0,1001,10833,7
631677a58074c96885f51268,5,5001,9999512514,7
631677a58074c96885f5126b,5,5001,9999501681,7
631677a58074c96885f5126d,5,5001,9999458349,7
631677a58074c96885f51270,5,5001,9999415017,7
631677a58074c96885f5127c,5,5001,9999404184,8
631677a58074c96885f5127f,5,5001,9999393351,8
631677a58074c96885f51281,5,5001,9999350019,8
631677a58074c96885f51284,5,5001,9999306687,8
631677a58074c96885f5128d,2,3001,10833,9
631677a58074c96885f5128e,2,3001,10833,9
631677a58074c96885f51291,3,4001,10833,9
631677a58074c96885f51292,3,4001,10833,9
631677a58074c96885f51295,4,5001,10833,9
631677a58074c96885f51296,4,5001,10833,9
631677a58074c96885f51299,5,5001,9999295854,9
631677a58074c96885f5129c,5,5001,9999285021,9
631677a58074c96885f5129e,5,5001,9999241689,9
631677a58074c96885f512a1,5,5001,9999198357,9
631677a58074c96885f512ac,4,5001,21666,10
631677a58074c96885f512ad,4,5001,21666,10
631677a58074c96885f512b0,5,5001,9999186056,10
631677a58074c96885f512b3,5,5001,9999173755,10
631677a58074c96885f512b5,5,5001,9999124551,10
631677a58074c96885f512b8,5,5001,9999075347,10
631677a58074c96885f512bc,1,2001,10833,11
631677a58074c96885f512bd,1,2001,10833,11
631677a68074c96885f512c6,4,5001,32499,11
631677a68074c96885f512c7,4,5001,32499,11
631677a68074c96885f512ca,5,5001,9999063046,11
631677a68074c96885f512cd,5,5001,9999050745,11
631677a68074c96885f512cf,5,5001,9999001541,11
631677a68074c96885f512d2,5,5001,9998952337,11
631677a68074c96885f512dd,4,5001,43332,12
631677a68074c96885f512de,4,5001,43332,12
631677a68074c96885f512e1,5,5001,9998940036,12
631677a68074c96885f512e4,5,5001,9998927735,12
631677a68074c96885f512e6,5,5001,9998878531,12
631677a68074c96885f512e9,5,5001,9998829327,12
631677a68074c96885f512f4,4,5001,86664,13
631677a68074c96885f512f5,4,5001,86664,13
631677a68074c96885f512f8,5,5001,9998817026,13
631677a68074c96885f512fb,5,5001,9998804725,13
631677a68074c96885f512fd,5,5001,9998755521,13
631677a68074c96885f51300,5,5001,9998706317,13
631677a68074c96885f5130b,4,5001,97497,14
631677a68074c96885f5130c,4,5001,97497,14
631677a68074c96885f5130f,5,5001,9998694016,14
631677a68074c96885f51312,5,5001,9998681715,14
631677a68074c96885f51314,5,5001,9998632511,14
631677a68074c96885f51317,5,5001,9998583307,14
631677a68074c96885f51322,4,5001,108330,15
631677a68074c96885f51323,4,5001,108330,15
631677a68074c96885f51326,5,5001,9998571006,15
631677a68074c96885f51329,5,5001,9998558705,15
631677a68074c96885f5132b,5,5001,9998509501,15
631677a68074c96885f5132e,5,5001,9998460297,15
631677a68074c96885f51339,4,5001,119163,16
631677a68074c96885f5133a,4,5001,119163,16
631677a68074c96885f5133d,5,5001,9998447996,16
631677a68074c96885f51340,5,5001,9998435695,16
631677a68074c96885f51342,5,5001,9998386491,16
631677a68074c96885f51345,5,5001,9998337287,16
631677a68074c96885f51350,4,5001,162495,17
631677a68074c96885f51351,4,5001,162495,17
631677a78074c96885f51354,5,5001,9998324986,17
631677a78074c96885f51357,5,5001,9998312685,17
631677a78074c96885f51359,5,5001,9998263481,17
631677a78074c96885f5135c,5,5001,9998214277,17
631677a78074c96885f51367,4,5001,205827,18
631677a78074c96885f51368,4,5001,205827,18
631677a78074c96885f5136b,5,5001,9998201976,18
631677a78074c96885f5136e,5,5001,9998189675,18
631677a78074c96885f51370,5,5001,9998140471,18
631677a78074c96885f51373,5,5001,9998091267,18
631677a78074c96885f5137e,4,5001,216660,19
631677a78074c96885f5137f,4,5001,216660,19
631677a78074c96885f51382,5,5001,9998078966,19
631677a78074c96885f51385,5,5001,9998066665,19
631677a78074c96885f51387,5,5001,9998017461,19
631677a78074c96885f5138a,5,5001,9997968257,19
631677a78074c96885f51395,4,5001,259992,20
631677a78074c96885f51396,4,5001,259992,20
631677a78074c96885f51399,5,5001,9997955313,20
631677a78074c96885f5139c,5,5001,9997942369,20
631677a78074c96885f5139e,5,5001,9997890593,20
631677a78074c96885f513a1,5,5001,9997838817,20
631677a78074c96885f513ac,4,5001,303324,21
631677a78074c96885f513ad,4,5001,303324,21
631677a78074c96885f513b0,5,5001,9997825873,21
631677a78074c96885f513b3,5,5001,9997812929,21
631677a78074c96885f513b5,5,5001,9997761153,21
631677a78074c96885f513b8,5,5001,9997709377,21
631677a78074c96885f513c3,4,5001,314157,22
631677a78074c96885f513c4,4,5001,314157,22
631677a78074c96885f513c7,5,5001,9997696433,22
631677a78074c96885f513ca,5,5001,9997683489,22
631677a78074c96885f513cc,5,5001,9997631713,22
631677a78074c96885f513cf,5,5001,9997579937,22
631677a78074c96885f513da,4,5001,324990,23
631677a78074c96885f513db,4,5001,324990,23
631677a88074c96885f513de,5,5001,9997566993,23
631677a88074c96885f513e1,5,5001,9997554049,23
631677a88074c96885f513e3,5,5001,9997502273,23
631677a88074c96885f513e6,5,5001,9997450497,23
631677a88074c96885f513f1,4,5001,368322,24
631677a88074c96885f513f2,4,5001,368322,24
631677a88074c96885f513f5,5,5001,9997437553,24
631677a88074c96885f513f8,5,5001,9997424609,24
631677a88074c96885f513fa,5,5001,9997372833,24
631677a88074c96885f513fd,5,5001,9997321057,24
631677a88074c96885f51408,4,5001,379155,25
631677a88074c96885f51409,4,5001,379155,25
631677a88074c96885f5140c,5,5001,9997308113,25
631677a88074c96885f5140f,5,5001,9997295169,25
631677a88074c96885f51411,5,5001,9997243393,25
631677a88074c96885f51414,5,5001,9997191617,25
631677a88074c96885f5141f,4,5001,389988,26
631677a88074c96885f51420,4,5001,389988,26
631677a88074c96885f51423,5,5001,9997178673,26
631677a88074c96885f51426,5,5001,9997165729,26
631677a88074c96885f51428,5,5001,9997113953,26
631677a88074c96885f5142b,5,5001,9997062177,26
631677a88074c96885f51436,4,5001,433320,27
631677a88074c96885f51437,4,5001,433320,27
631677a88074c96885f5143a,5,5001,9997049233,27
631677a88074c96885f5143d,5,5001,9997036289,27
631677a88074c96885f5143f,5,5001,9996984513,27
631677a88074c96885f51442,5,5001,9996932737,27
631677a88074c96885f5144d,4,5001,476652,28
631677a88074c96885f5144e,4,5001,476652,28
631677a88074c96885f51451,5,5001,9996919793,28
631677a88074c96885f51454,5,5001,9996906849,28
631677a88074c96885f51456,5,5001,9996855073,28
631677a88074c96885f51459,5,5001,9996803297,28
631677a88074c96885f51464,4,5001,487485,29
631677a88074c96885f51465,4,5001,487485,29
631677a88074c96885f51468,5,5001,9996790353,29
631677a88074c96885f5146b,5,5001,9996777409,29
631677a98074c96885f5146d,5,5001,9996725633,29
631677a98074c96885f51470,5,5001,9996673857,29
631677a98074c96885f5147b,4,5001,498318,30
631677a98074c96885f5147c,4,5001,498318,30
631677a98074c96885f5147f,5,5001,9996659427,30
631677a98074c96885f51482,5,5001,9996644997,30
631677a98074c96885f51484,5,5001,9996587277,30
631677a98074c96885f51487,5,5001,9996529557,30
631677a98074c96885f51492,4,5001,541650,31
631677a98074c96885f51493,4,5001,541650,31
631677a98074c96885f51496,5,5001,9996515127,31
631677a98074c96885f51499,5,5001,9996500697,31
631677a98074c96885f5149b,5,5001,9996442977,31
631677a98074c96885f5149e,5,5001,9996385257,31
631677a98074c96885f514a9,4,5001,584982,32
631677a98074c96885f514aa,4,5001,584982,32
631677a98074c96885f514ad,5,5001,9996370827,32
631677a98074c96885f514b0,5,5001,9996356397,32
631677a98074c96885f514b2,5,5001,9996298677,32
631677a98074c96885f514b5,5,5001,9996240957,32
631677a98074c96885f514c0,4,5001,595815,33
631677a98074c96885f514c1,4,5001,595815,33
631677a98074c96885f514c4,5,5001,9996226527,33
631677a98074c96885f514c7,5,5001,9996212097,33
631677a98074c96885f514c9,5,5001,9996154377,33
631677a98074c96885f514cc,5,5001,9996096657,33
631677a98074c96885f514d7,4,5001,606648,34
631677a98074c96885f514d8,4,5001,606648,34
631677a98074c96885f514db,5,5001,9996082227,34
631677a98074c96885f514de,5,5001,9996067797,34
631677a98074c96885f514e0,5,5001,9996010077,34
631677a98074c96885f514e3,5,5001,9995952357,34
631677aa8074c96885f514ee,4,5001,649980,35
631677aa8074c96885f514ef,4,5001,649980,35
631677aa8074c96885f514f2,5,5001,9995937927,35
631677aa8074c96885f514f5,5,5001,9995923497,35
631677aa8074c96885f514f7,5,5001,9995865777,35
631677aa8074c96885f514fa,5,5001,9995808057,35
631677aa8074c96885f51505,4,5001,693312,36
631677aa8074c96885f51506,4,5001,693312,36
631677aa8074c96885f51509,5,5001,9995793627,36
631677aa8074c96885f5150c,5,5001,9995779197,36
631677aa8074c96885f5150e,5,5001,9995721477,36
631677aa8074c96885f51511,5,5001,9995663757,36
631677aa8074c96885f5151c,4,5001,704145,37
631677aa8074c96885f5151d,4,5001,704145,37
631677aa8074c96885f51520,5,5001,9995649327,37
631677aa8074c96885f51523,5,5001,9995634897,37
631677aa8074c96885f51525,5,5001,9995577177,37
631677aa8074c96885f51528,5,5001,9995519457,37
631677aa8074c96885f51533,4,5001,714978,38
631677aa8074c96885f51534,4,5001,714978,38
631677aa8074c96885f51537,5,5001,9995505027,38
631677aa8074c96885f5153a,5,5001,9995490597,38
631677aa8074c96885f5153c,5,5001,9995432877,38
631677aa8074c96885f5153f,5,5001,9995375157,38
631677aa8074c96885f5154a,4,5001,758310,39
631677aa8074c96885f5154b,4,5001,758310,39
631677aa8074c96885f5154e,5,5001,9995360727,39
631677aa8074c96885f51551,5,5001,9995346297,39
631677aa8074c96885f51553,5,5001,9995288577,39
631677aa8074c96885f51556,5,5001,9995230857,39
631677ab8074c96885f51561,4,5001,801642,40
631677ab8074c96885f51562,4,5001,801642,40
631677ab8074c96885f51565,5,5001,9995216712,40
631677ab8074c96885f51568,5,5001,9995202567,40
631677ab8074c96885f5156a,5,5001,9995145987,40
631677ab8074c96885f5156d,5,5001,9995089407,40
631677ab8074c96885f51578,4,5001,813943,41
631677ab8074c96885f51579,4,5001,813943,41
631677ab8074c96885f5157c,5,5001,9995075262,41
631677ab8074c96885f5157f,5,5001,9995061117,41
631677ab8074c96885f51581,5,5001,9995004537,41
631677ab8074c96885f51584,5,5001,9994947957,41
631677ab8074c96885f5158f,4,5001,826244,42
631677ab8074c96885f51590,4,5001,826244,42
631677ab8074c96885f51593,5,5001,9994933812,42
631677ab8074c96885f51596,5,5001,9994919667,42
631677ab8074c96885f51598,5,5001,9994863087,42
631677ab8074c96885f5159b,5,5001,9994806507,42
631677ab8074c96885f515a6,4,5001,875448,43
631677ab8074c96885f515a7,4,5001,875448,43
631677ab8074c96885f515aa,5,5001,9994792362,43
631677ab8074c96885f515ad,5,5001,9994778217,43
631677ab8074c96885f515af,5,5001,9994721637,43
631677ab8074c96885f515b2,5,5001,9994665057,43
631677ab8074c96885f515bd,4,5001,924652,44
631677ab8074c96885f515be,4,5001,924652,44
631677ab8074c96885f515c1,5,5001,9994650912,44
631677ab8074c96885f515c4,5,5001,9994636767,44
631677ab8074c96885f515c6,5,5001,9994580187,44
631677ab8074c96885f515c9,5,5001,9994523607,44
631677ab8074c96885f515d4,4,5001,936953,45
631677ab8074c96885f515d5,4,5001,936953,45
631677ab8074c96885f515d8,5,5001,9994509462,45
631677ab8074c96885f515db,5,5001,9994495317,45
631677ab8074c96885f515dd,5,5001,9994438737,45
631677ab8074c96885f515e0,5,5001,9994382157,45
631677ac8074c96885f515eb,4,5001,949254,46
631677ac8074c96885f515ec,4,5001,949254,46
631677ac8074c96885f515ef,5,5001,9994368012,46
631677ac8074c96885f515f2,5,5001,9994353867,46
631677ac8074c96885f515f4,5,5001,9994297287,46
631677ac8074c96885f515f7,5,5001,9994240707,46
631677ac8074c96885f51603,5,5001,9994226562,47
631677ac8074c96885f51606,5,5001,9994212417,47
631677ac8074c96885f51608,5,5001,9994155837,47
631677ac8074c96885f5160b,5,5001,9994099257,47
631677ac8074c96885f51617,5,5001,9994085112,48
631677ac8074c96885f5161a,5,5001,9994070967,48
631677ac8074c96885f5161c,5,5001,9994014387,48
631677ac8074c96885f5161f,5,5001,9993957807,48
631677ac8074c96885f5162b,5,5001,9993943662,49
631677ac8074c96885f5162e,5,5001,9993929517,49
631677ac8074c96885f51630,5,5001,9993872937,49
631677ac8074c96885f51633,5,5001,9993816357,49
631677ac8074c96885f5163f,5,5001,9993803002,50
631677ac8074c96885f51642,5,5001,9993789647,50
631677ac8074c96885f51644,5,5001,9993736227,50
631677ac8074c96885f51647,5,5001,9993682807,50
631677ac8074c96885f51653,5,5001,9993669452,51
631677ac8074c96885f51656,5,5001,9993656097,51
631677ac8074c96885f51658,5,5001,9993602677,51
631677ac8074c96885f5165b,5,5001,9993549257,51
631677ad8074c96885f51667,5,5001,9993535902,52
631677ad8074c96885f5166a,5,5001,9993522547,52
631677ad8074c96885f5166c,5,5001,9993469127,52
631677ad8074c96885f5166f,5,5001,9993415707,52
631677ad8074c96885f5167b,5,5001,9993402352,53
631677ad8074c96885f5167e,5,5001,9993388997,53
631677ad8074c96885f51680,5,5001,9993335577,53
631677ad8074c96885f51683,5,5001,9993282157,53
631677ad8074c96885f5168f,5,5001,9993268802,54
631677ad8074c96885f51692,5,5001,9993255447,54
631677ad8074c96885f51694,5,5001,9993202027,54
631677ad8074c96885f51697,5,5001,9993148607,54
631677ad8074c96885f516a3,5,5001,9993135252,55
631677ad8074c96885f516a6,5,5001,9993121897,55
631677ad8074c96885f516a8,5,5001,9993068477,55
631677ad8074c96885f516ab,5,5001,9993015057,55
631677ad8074c96885f516b7,5,5001,9993001702,56
631677ad8074c96885f516ba,5,5001,9992988347,56
631677ad8074c96885f516bc,5,5001,9992934927,56
631677ad8074c96885f516bf,5,5001,9992881507,56
631677ad8074c96885f516cb,5,5001,9992868152,57
631677ad8074c96885f516ce,5,5001,9992854797,57
631677ad8074c96885f516d0,5,5001,9992801377,57
631677ad8074c96885f516d3,5,5001,9992747957,57
631677ad8074c96885f516df,5,5001,9992734602,58
631677ad8074c96885f516e2,5,5001,9992721247,58
631677ae8074c96885f516e4,5,5001,9992667827,58
631677ae8074c96885f516e7,5,5001,9992614407,58
631677ae8074c96885f516f3,5,5001,9992601052,59
631677ae8074c96885f516f6,5,5001,9992587697,59
631677ae8074c96885f516f8,5,5001,9992534277,59
631677ae8074c96885f516fb,5,5001,9992480857,59
631677ae8074c96885f51707,5,5001,9992466799,60
631677ae8074c96885f5170a,5,5001,9992452741,60
631677ae8074c96885f5170c,5,5001,9992396509,60
631677ae8074c96885f5170f,5,5001,9992340277,60
631677ae8074c96885f5171b,5,5001,9992326219,61
631677ae8074c96885f5171e,5,5001,9992312161,61
631677ae8074c96885f51720,5,5001,9992255929,61
631677ae8074c96885f51723,5,5001,9992199697,61
631677ae8074c96885f5172f,5,5001,9992185639,62
631677ae8074c96885f51732,5,5001,9992171581,62
631677ae8074c96885f51734,5,5001,9992115349,62
631677ae8074c96885f51737,5,5001,9992059117,62
631677ae8074c96885f51743,5,5001,9992045059,63
631677ae8074c96885f51746,5,5001,9992031001,63
631677ae8074c96885f51748,5,5001,9991974769,63
631677ae8074c96885f5174b,5,5001,9991918537,63
631677ae8074c96885f51757,5,5001,9991904479,64
631677ae8074c96885f5175a,5,5001,9991890421,64
631677ae8074c96885f5175c,5,5001,9991834189,64
631677ae8074c96885f5175f,5,5001,9991777957,64
631677af8074c96885f5176b,5,5001,9991763899,65
631677af8074c96885f5176e,5,5001,9991749841,65
631677af8074c96885f51770,5,5001,9991693609,65
631677af8074c96885f51773,5,5001,9991637377,65
631677af8074c96885f5177f,5,5001,9991623319,66
631677af8074c96885f51782,5,5001,9991609261,66
631677af8074c96885f51784,5,5001,9991553029,66
631677af8074c96885f51787,5,5001,9991496797,66
631677af8074c96885f51793,5,5001,9991482739,67
631677af8074c96885f51796,5,5001,9991468681,67
631677af8074c96885f51798,5,5001,9991412449,67
631677af8074c96885f5179b,5,5001,9991356217,67
631677af8074c96885f517a7,5,5001,9991342159,68
631677af8074c96885f517aa,5,5001,9991328101,68
631677af8074c96885f517ac,5,5001,9991271869,68
631677af8074c96885f517af,5,5001,9991215637,68
631677af8074c96885f517bb,5,5001,9991201579,69
631677af8074c96885f517be,5,5001,9991187521,69
631677af8074c96885f517c0,5,5001,9991131289,69
631677af8074c96885f517c3,5,5001,9991075057,69
631677af8074c96885f517cf,5,5001,9991062145,70
631677af8074c96885f517d2,5,5001,9991049233,70
631677af8074c96885f517d4,5,5001,9990997585,70
631677af8074c96885f517d7,5,5001,9990945937,70
631677af8074c96885f517e3,5,5001,9990933025,71
631677af8074c96885f517e6,5,5001,9990920113,71
631677af8074c96885f517e8,5,5001,9990868465,71
631677af8074c96885f517eb,5,5001,9990816817,71
631677b08074c96885f517f7,5,5001,9990803905,72
631677b08074c96885f517fa,5,5001,9990790993,72
631677b08074c96885f517fc,5,5001,9990739345,72
631677b08074c96885f517ff,5,5001,9990687697,72
631677b08074c96885f5180b,5,5001,9990674785,73
631677b08074c96885f5180e,5,5001,9990661873,73
631677b08074c96885f51810,5,5001,9990610225,73
631677b08074c96885f51813,5,5001,9990558577,73
631677b08074c96885f5181f,5,5001,9990545665,74
631677b08074c96885f51822,5,5001,9990532753,74
631677b08074c96885f51824,5,5001,9990481105,74
631677b08074c96885f51827,5,5001,9990429457,74
631677b08074c96885f51833,5,5001,9990416545,75
631677b08074c96885f51836,5,5001,9990403633,75
631677b08074c96885f51838,5,5001,9990351985,75
631677b08074c96885f5183b,5,5001,9990300337,75
631677b08074c96885f51847,5,5001,9990287425,76
631677b08074c96885f5184a,5,5001,9990274513,76
631677b08074c96885f5184c,5,5001,9990222865,76
631677b08074c96885f5184f,5,5001,9990171217,76
631677b08074c96885f5185b,5,5001,9990158305,77
631677b08074c96885f5185e,5,5001,9990145393,77
631677b08074c96885f51860,5,5001,9990093745,77
631677b08074c96885f51863,5,5001,9990042097,77
631677b18074c96885f5186f,5,5001,9990029185,78
631677b18074c96885f51872,5,5001,9990016273,78
631677b18074c96885f51874,5,5001,9989964625,78
631677b18074c96885f51877,5,5001,9989912977,78
631677b18074c96885f51883,5,5001,9989900065,79
631677b18074c96885f51886,5,5001,9989887153,79
631677b18074c96885f51888,5,5001,9989835505,79
631677b18074c96885f5188b,5,5001,9989783857,79
631677b18074c96885f51897,5,5001,9989769468,80
631677b18074c96885f5189a,5,5001,9989755079,80
631677b18074c96885f5189c,5,5001,9989697523,80
631677b18074c96885f5189f,5,5001,9989639967,80
631677b18074c96885f518ab,5,5001,9989625578,81
631677b18074c96885f518ae,5,5001,9989611189,81
631677b18074c96885f518b0,5,5001,9989553633,81
631677b18074c96885f518b3,5,5001,9989496077,81
631677b18074c96885f518bf,5,5001,9989481688,82
631677b18074c96885f518c2,5,5001,9989467299,82
631677b18074c96885f518c4,5,5001,9989409743,82
631677b18074c96885f518c7,5,5001,9989352187,82
631677b18074c96885f518d3,5,5001,9989337798,83
631677b18074c96885f518d6,5,5001,9989323409,83
631677b18074c96885f518d8,5,5001,9989265853,83
631677b18074c96885f518db,5,5001,9989208297,83
631677b18074c96885f518e7,5,5001,9989193908,84
631677b18074c96885f518ea,5,5001,9989179519,84
631677b18074c96885f518ec,5,5001,9989121963,84
631677b18074c96885f518ef,5,5001,9989064407,84
631677b28074c96885f518fb,5,5001,9989050018,85
631677b28074c96885f518fe,5,5001,9989035629,85
631677b28074c96885f51900,5,5001,9988978073,85
631677b28074c96885f51903,5,5001,9988920517,85
631677b28074c96885f5190f,5,5001,9988906128,86
631677b28074c96885f51912,5,5001,9988891739,86
631677b28074c96885f51914,5,5001,9988834183,86
631677b28074c96885f51917,5,5001,9988776627,86
631677b28074c96885f51923,5,5001,9988762238,87
631677b28074c96885f51926,5,5001,9988747849,87
631677b28074c96885f51928,5,5001,9988690293,87
631677b28074c96885f5192b,5,5001,9988632737,87
631677b28074c96885f51937,5,5001,9988618348,88
631677b28074c96885f5193a,5,5001,9988603959,88
631677b28074c96885f5193c,5,5001,9988546403,88
631677b28074c96885f5193f,5,5001,9988488847,88
631677b28074c96885f5194b,5,5001,9988474458,89
631677b28074c96885f5194e,5,5001,9988460069,89
631677b28074c96885f51950,5,5001,9988402513,89
631677b28074c96885f51953,5,5001,9988344957,89
631677b28074c96885f5195f,5,5001,9988331305,90
631677b28074c96885f51962,5,5001,9988317653,90
631677b28074c96885f51964,5,5001,9988263045,90
631677b28074c96885f51967,5,5001,9988208437,90
631677b38074c96885f51973,5,5001,9988194785,91
631677b38074c96885f51976,5,5001,9988181133,91
631677b38074c96885f51978,5,5001,9988126525,91
631677b38074c96885f5197b,5,5001,9988071917,91
631677b38074c96885f51987,5,5001,9988058265,92
631677b38074c96885f5198a,5,5001,9988044613,92
631677b38074c96885f5198c,5,5001,9987990005,92
631677b38074c96885f5198f,5,5001,9987935397,92
631677b38074c96885f5199b,5,5001,9987921745,93
631677b38074c96885f5199e,5,5001,9987908093,93
631677b38074c96885f519a0,5,5001,9987853485,93
631677b38074c96885f519a3,5,5001,9987798877,93
631677b38074c96885f519af,5,5001,9987785225,94
631677b38074c96885f519b2,5,5001,9987771573,94
631677b38074c96885f519b4,5,5001,9987716965,94
631677b38074c96885f519b7,5,5001,9987662357,94
631677b38074c96885f519c3,5,5001,9987648705,95
631677b38074c96885f519c6,5,5001,9987635053,95
631677b38074c96885f519c8,5,5001,9987580445,95
631677b38074c96885f519cb,5,5001,9987525837,95
631677b38074c96885f519d7,5,5001,9987512185,96
631677b38074c96885f519da,5,5001,9987498533,96
631677b38074c96885f519dc,5,5001,9987443925,96
631677b38074c96885f519df,5,5001,9987389317,96
631677b38074c96885f519eb,5,5001,9987375665,97
631677b48074c96885f519ee,5,5001,9987362013,97
631677b48074c96885f519f0,5,5001,9987307405,97
631677b48074c96885f519f3,5,5001,9987252797,97
631677b48074c96885f519ff,5,5001,9987239145,98
631677b48074c96885f51a02,5,5001,9987225493,98
631677b48074c96885f51a04,5,5001,9987170885,98
631677b48074c96885f51a07,5,5001,9987116277,98
631677b48074c96885f51a13,5,5001,9987102625,99
631677b48074c96885f51a16,5,5001,9987088973,99
631677b48074c96885f51a18,5,5001,9987034365,99
631677b48074c96885f51a1b,5,5001,9986979757,99
631677b48074c96885f51a27,5,5001,9986963599,100
631677b48074c96885f51a2a,5,5001,9986947441,100
631677b48074c96885f51a2c,5,5001,9986882809,100
631677b48074c96885f51a2f,5,5001,9986818177,100
631677b48074c96885f51a3b,5,5001,9986802019,101
631677b48074c96885f51a3e,5,5001,9986785861,101
631677b48074c96885f51a40,5,5001,9986721229,101
631677b48074c96885f51a43,5,5001,9986656597,101
631677b48074c96885f51a4f,5,5001,9986640439,102
631677b48074c96885f51a52,5,5001,9986624281,102
631677b48074c96885f51a54,5,5001,9986559649,102
631677b48074c96885f51a57,5,5001,9986495017,102
631677b48074c96885f51a63,5,5001,9986478859,103
631677b48074c96885f51a66,5,5001,9986462701,103
631677b48074c96885f51a68,5,5001,9986398069,103
631677b48074c96885f51a6b,5,5001,9986333437,103
631677b48074c96885f51a77,5,5001,9986317279,104
631677b58074c96885f51a7a,5,5001,9986301121,104
631677b58074c96885f51a7c,5,5001,9986236489,104
631677b58074c96885f51a7f,5,5001,9986171857,104
631677b58074c96885f51a8b,5,5001,9986155699,105
631677b58074c96885f51a8e,5,5001,9986139541,105
631677b58074c96885f51a90,5,5001,9986074909,105
631677b58074c96885f51a93,5,5001,9986010277,105
631677b58074c96885f51a9f,5,5001,9985994119,106
631677b58074c96885f51aa2,5,5001,9985977961,106
631677b58074c96885f51aa4,5,5001,9985913329,106
631677b58074c96885f51aa7,5,5001,9985848697,106
631677b58074c96885f51ab3,5,5001,9985832539,107
631677b58074c96885f51ab6,5,5001,9985816381,107
631677b58074c96885f51ab8,5,5001,9985751749,107
631677b58074c96885f51abb,5,5001,9985687117,107
631677b58074c96885f51ac7,5,5001,9985670959,108
631677b58074c96885f51aca,5,5001,9985654801,108
631677b58074c96885f51acc,5,5001,9985590169,108
631677b58074c96885f51acf,5,5001,9985525537,108
631677b58074c96885f51adb,5,5001,9985509379,109
631677b58074c96885f51ade,5,5001,9985493221,109
631677b58074c96885f51ae0,5,5001,9985428589,109
631677b58074c96885f51ae3,5,5001,9985363957,109
631677b58074c96885f51aef,5,5001,9985353377,110
631677b58074c96885f51af2,5,5001,9985342797,110
631677b58074c96885f51af4,5,5001,9985300477,110
